participant;condition;order;event;timestamp;left_x;left_y;left_valid;right_x;right_y;right_valid;mean_x;mean_y;x_target;y_target;x_distance;y_distance;euclidean
6;tobii;0;1;845134731;0.05162259;0.1009972;True;0.06557104;0.1249263;True;112.5058848;121.99869;110;90;2.505884800000004;31.998689999999996;32.09666057936512
6;tobii;0;1;845151472;0.05554142;0.1037571;True;0.06488041;0.1157357;True;115.6049568;118.526112;110;90;5.6049567999999965;28.526111999999998;29.071542899653778
6;tobii;0;1;845168250;0.05645999;0.09730577;True;0.06484828;0.1122169;True;116.4559392;113.1422418;110;90;6.455939200000003;23.142241799999994;24.025871607160553
6;tobii;0;1;845184646;0.05508307;0.1009467;True;0.06520534;0.1166423;True;115.4768736;117.49806;110;90;5.476873600000005;27.498059999999995;28.03817840363344
6;tobii;0;1;845201392;0.05467182;0.09794185;True;0.0645555;0.1268793;True;114.4582272;121.403421;110;90;4.458227199999996;31.403420999999994;31.718301345911645
6;tobii;0;1;845218216;0.05296224;0.09757656;True;0.06456263;0.1215115;True;112.8238752;118.3075524;110;90;2.8238752000000034;28.307552400000006;28.448054309986144
6;tobii;0;1;845234561;0.05095207;0.09682029;True;0.06389097;0.1219316;True;110.2493184;118.1260206;110;90;0.24931840000000705;28.126020600000004;28.127125598898353
6;tobii;0;1;845251312;0.05643513;0.09992919;True;0.06967038;0.1227681;True;121.0612896;120.2565366;110;90;11.061289599999995;30.256536600000004;32.21506068040549
6;tobii;0;1;845268085;0.05549005;0.09573516;True;0.06563255;0.1172251;True;116.277696;114.9985404;110;90;6.277696000000006;24.998540399999996;25.77472578319405
6;tobii;0;1;845284477;0.05830151;0.1034581;True;0.06425861;0.1135185;True;117.6577152;117.167364;110;90;7.657715199999998;27.167364000000006;28.225985700995587
6;tobii;0;1;845301232;0.05229274;0.09633084;True;0.06060887;0.1088207;True;108.3855456;110.78183160000002;110;90;1.6144543999999996;20.781831600000018;20.844447405974538
6;tobii;0;1;845318051;0.05110518;0.09865605;True;0.06401447;0.1069842;True;110.514864;111.045735;110;90;0.5148640000000029;21.045734999999993;21.052031888364617
6;tobii;0;1;845334392;0.05478755;0.09391586;True;0.06508123;0.1096964;True;115.0740288;109.9506204;110;90;5.074028799999994;19.950620400000005;20.58574804587207
6;tobii;0;1;845351152;0.0559306;0.1037955;True;0.06970409;0.1121436;True;120.6093024;116.607114;110;90;10.609302400000004;26.607113999999996;28.644298085721033
6;tobii;0;1;845367921;0.05621476;0.1015784;True;0.06629016;0.1074932;True;117.6047232;112.898664;110;90;7.604723199999995;22.898663999999997;24.12841950757476
6;tobii;0;1;845384404;0.05443395;0.09777974;True;0.06720565;0.1160916;True;116.77401600000002;115.49052360000002;110;90;6.774016000000017;25.490523600000017;26.375255186830213
6;tobii;0;1;845401072;0.05471206;0.1009576;True;0.06832414;0.1182391;True;118.114752;118.366218;110;90;8.114751999999996;28.366218000000003;29.504093337112195
6;tobii;0;1;845417887;0.05444717;0.105534;True;0.07035194;0.1146789;True;119.8071456;118.914966;110;90;9.807145599999998;28.914966000000007;30.532857114930398
6;tobii;0;1;845434223;0.06017663;0.1051809;True;0.07129716;0.109471;True;126.2148384;115.912026;110;90;16.214838400000005;25.912025999999997;30.56720588740146
6;tobii;0;1;845450992;0.05633216;0.09909202;True;0.07109105;0.1096633;True;122.32628160000002;112.7278728;110;90;12.326281600000016;22.7278728;25.855239702920542
6;tobii;0;1;845467756;0.05692889;0.09849286;True;0.07006507;0.1138874;True;121.91420159999998;114.6853404;110;90;11.914201599999984;24.6853404;27.410111828106693
6;tobii;0;1;845484235;0.05474506;0.1033229;True;0.07061219;0.1197496;True;120.34296;120.45915;110;90;10.342960000000005;30.459149999999994;32.16732255386046
6;tobii;0;1;845500912;0.0566416;0.1043689;True;0.06932117;0.1183247;True;120.9242592;120.254544;110;90;10.924259199999995;30.254543999999996;32.16639351429875
6;tobii;0;1;845517722;0.05275165;0.09989688;True;0.07266036;0.115475;True;120.3955296;116.3008152;110;90;10.395529600000003;26.300815200000002;28.280734004778363
6;tobii;0;1;845534150;0.05545241;0.1085163;True;0.07285124;0.1117703;True;123.171504;118.954764;110;90;13.171503999999999;28.954763999999997;31.80985501252264
6;tobii;0;1;845550827;0.05542573;0.100347;True;0.0661272;0.108709;True;116.6908128;112.89024;110;90;6.690812800000003;22.890240000000006;23.848062042485637
6;tobii;0;1;845567591;0.05633964;0.1003204;True;0.06396412;0.1125891;True;115.4916096;114.97113;110;90;5.491609600000004;24.971130000000002;25.567853047835523
6;tobii;0;1;845584066;0.05827004;0.09562044;True;0.0705153;0.1119504;True;123.6339264;112.0882536;110;90;13.633926399999993;22.0882536;25.957174271837253
6;tobii;0;1;845600752;0.06091835;0.1156295;True;0.06778658;0.1112473;True;123.5567328;122.513472;110;90;13.556732800000006;32.51347199999999;35.226564772986016
6;tobii;0;1;845617557;0.05636863;0.1054436;True;0.06934972;0.1163594;True;120.689616;119.77362;110;90;10.689616000000001;29.773619999999994;31.63441698738663
6;tobii;0;1;845633981;0.05332676;0.1050154;True;0.06788436;0.1157818;True;116.3626752;119.230488;110;90;6.362675199999998;29.230487999999994;29.91496388797484
6;tobii;0;1;845650667;0.05826614;0.08872969;True;0.06675579;0.1042589;True;120.0210528;104.2138386;110;90;10.021052800000007;14.213838600000003;17.39122499904012
6;tobii;0;1;845667427;0.06114975;0.08423611;True;0.06699746;0.1076457;True;123.0213216;103.6161774;110;90;13.021321599999993;13.616177399999998;18.84025220635056
6;tobii;0;1;845683897;0.05813368;0.08742929;True;0.06425856;0.1070824;True;117.49655040000002;105.0363126;110;90;7.496550400000018;15.036312600000002;16.801457213725815
6;tobii;0;1;845700587;0.05659511;0.08994128;True;0.06528812;0.1079124;True;117.00790080000002;106.8409872;110;90;7.007900800000016;16.8409872;18.240875074765594
6;tobii;0;1;845717393;0.06019852;0.09652191;True;0.06786273;0.1098569;True;122.9388;111.4445574;110;90;12.9388;21.444557399999994;25.045590181145553
6;tobii;0;1;845733812;0.05768615;0.1003516;True;0.0714449;0.1023325;True;123.965808;109.449414;110;90;13.965807999999996;19.449414000000004;23.944174615890606
6;tobii;0;1;845750512;0.06111561;0.09484465;True;0.06976342;0.09741958;True;125.6438688;103.8226842;110;90;15.643868800000007;13.822684199999998;20.875756980874808
6;tobii;0;1;845767262;0.06416841;0.09707507;True;0.06948125;0.1046772;True;128.3036736;108.9462258;110;90;18.303673599999996;18.946225799999993;26.34357491533604
6;tobii;0;1;845783727;0.05873177;0.09510026;True;0.07063698;0.1022844;True;124.194;106.5877164;110;90;14.194000000000003;16.587716400000005;21.831673581446502
6;tobii;0;1;845800432;0.06161215;0.0992077;True;0.06961075;0.1009482;True;125.973984;108.084186;110;90;15.973984000000002;18.084186000000003;24.128944198096445
6;tobii;0;1;845817228;0.06221832;0.09269142;True;0.06893352;0.1053628;True;125.9057664;106.9492788;110;90;15.905766400000005;16.949278800000002;23.24374015969673
6;tobii;0;1;845833643;0.06208899;0.08565391;True;0.06681185;0.1047948;True;123.74480640000002;102.8423034;110;90;13.744806400000016;12.842303400000006;18.810753828359275
6;tobii;0;1;845850352;0.06460088;0.08986714;True;0.06620986;0.09971841;True;125.57831039999998;102.376197;110;90;15.578310399999978;12.376197000000005;19.896080194388958
6;tobii;0;1;845867098;0.06002025;0.09114813;True;0.06671166;0.09337774;True;121.6626336;99.6439698;110;90;11.662633600000007;9.643969799999994;15.133511687350067
6;tobii;0;1;845883558;0.04359654;0.1006906;True;0.05430279;0.1056524;True;93.9833568;111.42522;110;90;16.016643200000004;21.425219999999996;26.75019460573149
6;tobii;0;1;845900272;0.04163652;0.1051334;True;0.05428144;0.1064658;True;92.0812416;114.263568;110;90;17.9187584;24.263568000000006;30.162934782414574
6;tobii;0;1;845917064;0.04314688;0.1016846;True;0.05465219;0.1150516;True;93.8871072;117.037548;110;90;16.112892799999997;27.037548;31.47466149518682
6;tobii;0;1;845933474;0.0421544;0.1043358;True;0.05568239;0.1109438;True;93.9233184;116.250984;110;90;16.0766816;26.250984000000003;30.782687540824544
6;tobii;0;1;845950187;0.04355567;0.1029965;True;0.05617037;0.1141318;True;95.7369984;117.249282;110;90;14.263001599999996;27.249281999999994;30.756407204956922
6;tobii;0;1;845967030;0.04476883;0.1018153;True;0.05484582;0.1095489;True;95.630064;114.136668;110;90;14.369935999999996;24.136668;28.09045750404076
6;tobii;0;1;845983389;0.04353192;0.1001963;True;0.05346777;0.1091164;True;93.1197024;113.028858;110;90;16.880297600000006;23.028858;28.552981417861254
6;tobii;0;1;846000111;0.0438285;0.1042659;True;0.05143199;0.1121751;True;91.4500704;116.87814;110;90;18.5499296;26.878140000000002;32.65783670154158
6;tobii;0;1;846016898;0.04634389;0.1068418;True;0.05184954;0.1180105;True;94.2656928;121.420242;110;90;15.734307200000003;31.420242000000002;35.139721547026184
6;tobii;0;1;846033303;0.04815224;0.10864;True;0.0536668;0.1134189;True;97.7462784;119.911806;110;90;12.253721600000006;29.911806;32.32444634068683
6;tobii;0;1;846050031;0.0477112;0.1072345;True;0.05570338;0.1153753;True;99.2779968;120.209292;110;90;10.722003200000003;30.209292000000005;32.055618474178196
6;tobii;0;1;846066864;0.04801423;0.1156275;True;0.05744443;0.1129312;True;101.2403136;123.421698;110;90;8.759686400000007;33.421698000000006;34.550571674424575
6;tobii;0;1;846083219;0.04722699;0.1051575;True;0.05678901;0.1068271;True;99.85536;114.471684;110;90;10.144639999999995;24.471683999999996;26.491074695554648
6;tobii;0;1;846099951;0.05102825;0.1113958;True;0.05545926;0.1125704;True;102.2280096;120.941748;110;90;7.771990400000007;30.941748000000004;31.902909022112645
6;tobii;0;1;846116733;0.04297354;0.1049123;True;0.05784617;0.1147411;True;96.7869216;118.612836;110;90;13.2130784;28.612836;31.51634218572077
6;tobii;0;1;846133134;0.04434485;0.1075334;True;0.06281199;0.1129202;True;102.8705664;119.044944;110;90;7.129433599999999;29.044944;29.90714957029414
6;tobii;0;1;846149871;0.05202959;0.1126942;True;0.06422794;0.116959;True;111.6072288;124.012728;110;90;1.6072288000000015;34.012727999999996;34.05068061606894
6;tobii;0;1;846166603;0.05054829;0.1156161;True;0.06321787;0.1180018;True;109.2155136;126.153666;110;90;0.7844864000000058;36.153666;36.162176153425015
6;tobii;0;1;846183050;0.04372166;0.112795;True;0.0640634;0.1174437;True;103.4736576;124.328898;110;90;6.526342400000004;34.328897999999995;34.94376028730225
6;tobii;0;1;846199791;0.04008355;0.1069029;True;0.06115791;0.1148664;True;97.1918016;119.755422;110;90;12.808198399999995;29.755421999999996;32.39498548621138
6;tobii;0;1;846216569;0.0458868;0.1069892;True;0.06198251;0.1151412;True;103.5545376;119.950416;110;90;6.445462399999997;29.950416000000004;30.636112744975822
