participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
3;uniteye;1;1;1699271872633;230.0;21.0;0.1200174;0.019548;0.1174548;0.001207875;;110;90;225.513216;1.304505;120.0;69.0;115.513216;88.695495;138.42326394071193;145.63719958842137
3;uniteye;1;1;1699271872667;230.0;21.0;0.1198747;0.01953273;0.09982275;0.0001265266;;110;90;191.65968;0.136648728;120.0;69.0;81.65968000000001;89.863351272;138.42326394071193;121.4237424869505
3;uniteye;1;1;1699271872700;229.0;21.0;0.119744;0.01952274;0.1020761;0.0003159466;;110;90;195.986112;0.34122232799999996;119.0;69.0;85.98611199999999;89.658777672;137.55726080436466;124.2268403788556
3;uniteye;1;1;1699271872733;229.0;21.0;0.1195804;0.0195126;0.1002054;0.0001776435;;110;90;192.394368;0.19185497999999998;119.0;69.0;82.39436799999999;89.80814502;137.55726080436466;121.87836063080589
3;uniteye;1;1;1699271872767;228.0;21.0;0.1191769;0.01949378;0.09052019;-0.0002752605;;110;90;173.79876480000001;-0.29728134;118.0;69.0;63.798764800000015;90.29728134;136.69308687713507;110.56166337117416
3;uniteye;1;1;1699271872800;228.0;21.0;0.1190635;0.01948234;0.09592025;5.993771e-05;;110;90;184.16688;0.0647327268;118.0;69.0;74.16687999999999;89.9352672732;136.69308687713507;116.57220246884039
3;uniteye;1;1;1699271872835;227.0;21.0;0.1182387;0.01946507;0.08141423;-0.0006792545;;110;90;156.3153216;-0.73359486;117.0;69.0;46.315321600000004;90.73359486;135.83077707206124;101.87096863743882
3;uniteye;1;1;1699271872868;226.0;21.0;0.1180803;0.01945842;0.09899019;0.0001130902;;110;90;190.0611648;0.122137416;116.0;69.0;80.0611648;89.877862584;134.97036711811967;120.36536167769009
3;uniteye;1;1;1699271872900;224.0;20.0;0.1171213;0.01943702;0.1038268;0.0003836744;;110;90;199.347456;0.414368352;114.0;70.0;89.347456;89.585631648;133.77593206552515;126.52491174248284
3;uniteye;1;1;1699271872933;224.0;20.0;0.1168867;0.01942802;0.09864592;8.533076e-05;;110;90;189.4001664;0.0921572208;114.0;70.0;79.40016639999999;89.9078427792;133.77593206552515;119.94918348015976
3;uniteye;1;1;1699271872967;224.0;20.0;0.1167435;0.01942058;0.09789018;0.0001377688;;110;90;187.94914559999998;0.148790304;114.0;70.0;77.94914559999998;89.851209696;133.77593206552515;118.95086878036898
3;uniteye;1;1;1699271872999;223.0;20.0;0.116629;0.01941176;0.09361616;-0.0001796502;;110;90;179.7430272;-0.194022216;113.0;70.0;69.7430272;90.194022216;132.92479076530458;114.01338292726972
3;uniteye;1;1;1699271873035;224.0;20.0;0.1166827;0.01938587;0.1176611;0.001014861;;110;90;225.909312;1.09604988;114.0;70.0;115.909312;88.90395012;133.77593206552515;146.0783384189894
3;uniteye;1;1;1699271873067;223.0;20.0;0.1166087;0.01937698;0.100921;0.0002250903;;110;90;193.76832;0.24309752399999998;113.0;70.0;83.76831999999999;89.756902476;132.92479076530458;122.77391000415591
3;uniteye;1;1;1699271873101;222.0;20.0;0.1161093;0.01936097;0.09648846;-4.221344e-05;;110;90;185.2578432;-0.0455905152;112.0;70.0;75.2578432;90.0455905152;132.07573584879245;117.35395747202931
3;uniteye;1;1;1699271873135;222.0;20.0;0.1159092;0.01934382;0.1132971;0.0008483134;;110;90;217.530432;0.916178472;112.0;70.0;107.53043199999999;89.083821528;132.07573584879245;139.63782103763714
3;uniteye;1;1;1699271873167;221.0;20.0;0.115553;0.01932872;0.09100836;-0.0002033593;;110;90;174.7360512;-0.21962804400000002;111.0;70.0;64.73605119999999;90.219628044;131.2288078129189;111.0420533373133
3;uniteye;1;1;1699271873200;222.0;20.0;0.1156836;0.0193047;0.1211385;0.001197382;;110;90;232.58592;1.2931725600000001;112.0;70.0;122.58591999999999;88.70682744;132.07573584879245;151.31493322443868
3;uniteye;1;1;1699271873233;221.0;20.0;0.1155687;0.01929555;0.1019344;0.0002599954;;110;90;195.714048;0.280795032;111.0;70.0;85.71404799999999;89.719204968;131.2288078129189;124.08236685619879
3;uniteye;1;1;1699271873267;235.0;20.0;0.1227938;0.01922233;0.1754868;0.004350935;;110;90;336.934656;4.699009800000001;125.0;70.0;226.93465600000002;85.3009902;143.26548781894402;242.43678974722224
3;uniteye;1;1;1699271873300;246.0;132.0;0.1284623;0.1225517;0.1876838;0.3968133;;110;90;360.35289600000004;428.558364;136.0;42.0;250.35289600000004;338.558364;142.33762678926468;421.06809231992787
3;uniteye;1;1;1699271873334;259.0;175.0;0.1349428;0.1620521;0.1977611;0.2996033;;110;90;379.701312;323.571564;149.0;85.0;269.701312;233.57156400000002;171.54008277950666;356.78351027468665
3;uniteye;1;1;1699271873367;320.0;165.0;0.1670752;0.1534437;0.3143338;0.01030553;;110;90;603.520896;11.1299724;210.0;75.0;493.520896;78.8700276;222.9910312097776;499.7833090873159
3;uniteye;1;1;1699271873401;386.0;236.0;0.2014796;0.2192525;0.1827238;0.4325782;;110;90;350.829696;467.184456;276.0;146.0;240.829696;377.184456;312.23708940483033;447.5120739415512
3;uniteye;1;1;1699271873433;386.0;219.0;0.2012428;0.2034171;0.1816266;0.05366365;;110;90;348.723072;57.956742;276.0;129.0;238.723072;32.043258;304.65882557378836;240.86401866690622
3;uniteye;1;1;1699271873467;378.0;188.0;0.1973278;0.1740754;0.128981;0.001909993;;110;90;247.64352000000002;2.06279244;268.0;98.0;137.64352000000002;87.93720756;285.3559181092973;163.33612910633374
3;uniteye;1;1;1699271873501;373.0;164.0;0.1947802;0.1527771;0.1601641;0.003568817;;110;90;307.51507200000003;3.8543223600000003;263.0;74.0;197.51507200000003;86.14567764;273.2123716086078;215.48383104822503
3;uniteye;1;1;1699271873534;373.0;149.0;0.1945672;0.1382418;0.1709719;0.00412478;;110;90;328.266048;4.4547624;263.0;59.0;218.266048;85.54523760000001;269.5366394388711;234.43134471648358
3;uniteye;1;1;1699271873567;372.0;136.0;0.1942001;0.126834;0.1731416;0.004220923;;110;90;332.431872;4.55859684;262.0;46.0;222.431872;85.44140316;266.00751869073173;238.27750849665614
3;uniteye;1;1;1699271873601;371.0;127.0;0.1933253;0.1179981;0.1550419;0.003171215;;110;90;297.680448;3.4249121999999996;261.0;37.0;187.680448;86.5750878;263.60955976595386;206.68622689733928
3;uniteye;1;1;1699271873633;360.0;120.0;0.1875834;0.1114076;0.1225027;0.001514185;;110;90;235.205184;1.6353198;250.0;30.0;125.205184;88.3646802;251.79356624028344;153.24703849445876
3;uniteye;1;1;1699271873667;356.0;114.0;0.1857429;0.105939;0.1425732;0.002382943;;110;90;273.740544;2.5735784400000004;246.0;24.0;163.740544;87.42642156;247.16795908855175;185.61881622347119
3;uniteye;1;1;1699271873701;347.0;109.0;0.1807978;0.1015224;0.1069415;0.0005918492;;110;90;205.32768;0.639197136;237.0;19.0;95.32767999999999;89.360802864;237.76038357977134;130.662617694125
3;uniteye;1;1;1699271873733;345.0;106.0;0.1797376;0.09829354;0.1365243;0.002168767;;110;90;262.12665599999997;2.34226836;235.0;16.0;152.12665599999997;87.65773164;235.54405108174564;175.57447816243848
3;uniteye;1;1;1699271873767;341.0;103.0;0.1776929;0.09559771;0.121751;0.001435032;;110;90;233.76192;1.5498345599999999;231.0;13.0;123.76192;88.45016544;231.36551169091732;152.1198363411221
3;uniteye;1;1;1699271873800;334.0;100.0;0.174058;0.09346679;0.1556423;0.003206846;;110;90;298.833216;3.4633936800000003;224.0;10.0;188.833216;86.53660632;224.22310318073826;207.71751899703915
3;uniteye;1;1;1699271873834;332.0;99.0;0.1729914;0.09170917;0.1425987;0.002431049;;110;90;273.78950399999997;2.62553292;222.0;9.0;163.78950399999997;87.37446708;222.1823575354263;185.6375477054144
3;uniteye;1;1;1699271873867;332.0;97.0;0.1729259;0.09038917;0.143329;0.002435722;;110;90;275.19168;2.63057976;222.0;7.0;165.19168000000002;87.36942024;222.11033294288674;186.87350463427427
3;uniteye;1;1;1699271873900;326.0;96.0;0.1698895;0.08915393;0.1141282;0.0009863079;;110;90;219.126144;1.0652125319999999;216.0;6.0;109.12614400000001;88.934787468;216.08331726442927;140.7761049549499
3;uniteye;1;1;1699271873933;321.0;95.0;0.1676189;0.0881556;0.1144215;0.0009224294;;110;90;219.68928;0.996223752;211.0;5.0;109.68928;89.003776248;211.05923339195564;141.256540851468
3;uniteye;1;1;1699271873967;319.0;94.0;0.1664951;0.0873484;0.1210996;0.001327981;;110;90;232.511232;1.43421948;209.0;4.0;122.511232;88.56578052;209.03827400741713;151.17175478664868
3;uniteye;1;1;1699271874000;317.0;93.0;0.1651133;0.0866855;0.1231577;0.001316361;;110;90;236.462784;1.42166988;207.0;3.0;126.462784;88.57833012;207.02173798903343;154.39869268837205
3;uniteye;1;1;1699271874033;316.0;93.0;0.1647676;0.08621415;0.1323295;0.001759782;;110;90;254.07263999999998;1.90056456;206.0;3.0;144.07263999999998;88.09943544;206.0218435020908;168.8740244129224
3;uniteye;1;1;1699271874067;315.0;92.0;0.1642904;0.08576176;0.1256742;0.001374628;;110;90;241.29446400000003;1.48459824;205.0;2.0;131.29446400000003;88.51540176;205.00975586542216;158.34523240622534
3;uniteye;1;1;1699271874100;314.0;92.0;0.1639602;0.0853967;0.1264993;0.001377394;;110;90;242.878656;1.48758552;204.0;2.0;132.878656;88.51241448;204.00980368599937;159.65959018313197
3;uniteye;1;1;1699271874134;313.0;91.0;0.1631602;0.0850758;0.1146184;0.0008447375;;110;90;220.067328;0.9123165;203.0;1.0;110.067328;89.0876835;203.00246303924493;141.60307921954154
3;uniteye;1;1;1699271874167;312.0;91.0;0.1627048;0.08487129;0.1377383;0.00214263;;110;90;264.457536;2.3140404;202.0;1.0;154.457536;87.6859596;202.00247523235947;177.61181812639646
3;uniteye;1;1;1699271874202;311.0;91.0;0.1622423;0.08472349;0.1344875;0.001886229;;110;90;258.216;2.0371273199999997;201.0;1.0;148.216;87.96287268;201.0024875467963;172.3526896399296
3;uniteye;1;1;1699271874234;310.0;91.0;0.1619626;0.08459353;0.138081;0.00212664;;110;90;265.11552;2.2967712;200.0;1.0;155.11552;87.7032288;200.0024999843752;178.1928194030712
3;uniteye;1;1;1699271874266;310.0;91.0;0.1617465;0.08444787;0.1256363;0.001373416;;110;90;241.221696;1.48328928;200.0;1.0;131.221696;88.51671072;200.0024999843752;158.2856328849987
3;uniteye;1;1;1699271874300;306.0;90.0;0.1595683;0.08423607;0.1043132;0.0004362223;;110;90;200.281344;0.471120084;196.0;0.0;90.28134399999999;89.528879916;196.0;127.14614195271471
3;uniteye;1;1;1699271874334;304.0;90.0;0.1586244;0.08409099;0.1113178;0.0007667189;;110;90;213.730176;0.828056412;194.0;0.0;103.730176;89.171943588;194.0;136.790295475419
3;uniteye;1;1;1699271874369;301.0;90.0;0.1568893;0.08392972;0.1098769;0.0006689421;;110;90;210.963648;0.722457468;191.0;0.0;100.963648;89.277542532;191.0;134.77439600317626
3;uniteye;1;1;1699271874399;301.0;90.0;0.1568256;0.08386488;0.122435;0.001263338;;110;90;235.0752;1.3644050399999998;191.0;0.0;125.0752;88.63559496;191.0;153.2973396669139
3;uniteye;1;1;1699271874434;296.0;90.0;0.1545317;0.08371129;0.09914387;0.0002430899;;110;90;190.3562304;0.26253709199999997;186.0;0.0;80.35623039999999;89.737462908;186.0;120.4571957720358
3;uniteye;1;1;1699271874466;296.0;90.0;0.1543712;0.08366001;0.1175651;0.001206265;;110;90;225.72499200000001;1.3027662;186.0;0.0;115.72499200000001;88.6972338;186.0;145.8062860687835
3;uniteye;1;1;1699271874500;296.0;90.0;0.1542625;0.08361755;0.1162695;0.001087482;;110;90;223.23744;1.1744805600000001;186.0;0.0;113.23743999999999;88.82551944;186.0;143.9190422478534
3;uniteye;1;1;1699271874533;295.0;90.0;0.1537736;0.0835615;0.1096977;0.000840384;;110;90;210.619584;0.90761472;185.0;0.0;100.619584;89.09238528;185.0;134.39402441780297
3;uniteye;1;1;1699271874567;293.0;90.0;0.1529716;0.08348931;0.1059986;0.0005355017;;110;90;203.517312;0.578341836;183.0;0.0;93.517312;89.421658164;183.0;129.38980096013987
3;uniteye;1;1;1699271874599;288.0;90.0;0.1501452;0.0833502;0.08414919;-0.0005334659;;110;90;161.5664448;-0.576143172;178.0;0.0;51.5664448;90.576143172;178.0;104.2263687423969
3;uniteye;1;1;1699271874636;279.0;89.0;0.1454259;0.08315012;0.08099304;-0.0006830716;;110;90;155.5066368;-0.737717328;169.0;1.0;45.506636799999995;90.737717328;169.00295855398508;101.50954309198295
3;uniteye;1;1;1699271874667;278.0;89.0;0.1448617;0.08309127;0.1153622;0.001144347;;110;90;221.49542399999999;1.23589476;168.0;1.0;111.49542399999999;88.76410524;168.00297616411441;142.51419561572655
3;uniteye;1;1;1699271874700;276.0;89.0;0.1441596;0.08296458;0.1312286;0.001784289;;110;90;251.958912;1.92703212;166.0;1.0;141.958912;88.07296788;166.00301202086666;167.06040933571083
3;uniteye;1;1;1699271874735;276.0;89.0;0.1438538;0.08288354;0.1142634;0.001078615;;110;90;219.385728;1.1649042;166.0;1.0;109.385728;88.8350958;166.00301202086666;140.91455473401308
3;uniteye;1;1;1699271874767;274.0;89.0;0.1427356;0.08281564;0.1090084;0.0008473576;;110;90;209.296128;0.9151462079999999;164.0;1.0;99.29612800000001;89.084853792;164.00304875214974;133.40102027696193
