participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
4;uniteye;0;1;1699272696774;271.0;178.0;0.1414079;0.1655426;0.08747837;0.1025915;;110;90;167.9584704;110.79882;161.0;88.0;57.95847040000001;20.798820000000006;183.48024416813925;61.57739199170486
4;uniteye;0;1;1699272696809;263.0;178.0;0.137367;0.1652553;0.07164319;0.09887663;;110;90;137.55492479999998;106.78676039999999;153.0;88.0;27.55492479999998;16.78676039999999;176.50212463310464;32.26560406161121
4;uniteye;0;1;1699272696842;262.0;177.0;0.1368109;0.1647163;0.09758939;0.1178742;;110;90;187.3716288;127.304136;152.0;87.0;77.3716288;37.304136;175.13708916160505;85.89509593609803
4;uniteye;0;1;1699272696874;261.0;177.0;0.1360425;0.164124;0.08996992;0.1017431;;110;90;172.7422464;109.882548;151.0;87.0;62.7422464;19.882548;174.26990560621763;65.8172105021978
4;uniteye;0;1;1699272696908;260.0;176.0;0.1354975;0.1637579;0.1127711;0.1015403;;110;90;216.520512;109.663524;150.0;86.0;106.520512;19.663523999999995;172.90459797240788;108.32023658043182
4;uniteye;0;1;1699272696942;259.0;176.0;0.1349501;0.163302;0.1192985;0.1112428;;110;90;229.05312;120.142224;149.0;86.0;119.05312;30.142224;172.03778654702577;122.80960487437689
4;uniteye;0;1;1699272696976;257.0;175.0;0.134254;0.1626648;0.116268;0.1056137;;110;90;223.23456;114.062796;147.0;85.0;113.23455999999999;24.062796000000006;169.80577139779436;115.763049932745
4;uniteye;0;1;1699272697008;257.0;174.0;0.1341643;0.1619079;0.1069253;0.1274755;;110;90;205.29657600000002;137.67354;147.0;84.0;95.29657600000002;47.67354;169.30741271426953;106.55610641092035
4;uniteye;0;1;1699272697041;257.0;174.0;0.1339387;0.1612924;0.1052707;0.1009266;;110;90;202.119744;109.00072800000001;147.0;84.0;92.119744;19.00072800000001;169.30741271426953;94.05889059071194
4;uniteye;0;1;1699272697075;256.0;173.0;0.1336133;0.1610033;0.1156188;0.1150049;;110;90;221.98809599999998;124.20529199999999;146.0;83.0;111.98809599999998;34.205291999999986;167.94344286098223;117.0954125767123
4;uniteye;0;1;1699272697110;256.0;173.0;0.1334061;0.1605964;0.119741;0.1096527;;110;90;229.90272;118.42491600000001;146.0;83.0;119.90271999999999;28.42491600000001;167.94344286098223;123.22596363188018
4;uniteye;0;1;1699272697141;255.0;172.0;0.1332808;0.1598522;0.1304551;0.1030435;;110;90;250.47379199999997;111.28698;145.0;82.0;140.47379199999997;21.28698;166.58031096140985;142.07752023588975
4;uniteye;0;1;1699272697175;255.0;172.0;0.133182;0.1593895;0.1070346;0.1512604;;110;90;205.506432;163.361232;145.0;82.0;95.50643199999999;73.361232;166.58031096140985;120.42985059331613
4;uniteye;0;1;1699272697208;255.0;171.0;0.1329162;0.1589823;0.129838;0.1344755;;110;90;249.28896000000003;145.23354;145.0;81.0;139.28896000000003;55.233540000000005;166.0903368652132;149.84044286778257
4;uniteye;0;1;1699272697243;255.0;170.0;0.1329041;0.1583042;0.1074214;0.1082663;;110;90;206.249088;116.927604;145.0;80.0;96.249088;26.927604000000002;165.60495161679194;99.94489880935676
