participant;condition;order;event;timestamp;left_x;left_y;left_valid;right_x;right_y;right_valid;mean_x;mean_y;x_target;y_target;x_distance;y_distance;euclidean
4;tobii;0;1;-1416186007;0.04901327;0.07323001;True;0.04370648;0.07090311;True;89.01095999999998;77.8318848;110;90;20.989040000000017;12.168115200000003;24.261138218189018
4;tobii;0;1;-1416169814;0.04486598;0.07714662;True;0.03830739;0.07650203;True;79.8464352;82.970271;110;90;30.153564799999998;7.029729000000003;30.96214721173646
4;tobii;0;1;-1416153045;0.04800369;0.07307135;True;0.04030462;0.07085528;True;84.7759776;77.7203802;110;90;25.224022399999996;12.279619800000006;28.054239759228082
4;tobii;0;1;-1416136088;0.04703768;0.07019903;True;0.03994434;0.06376223;True;83.5027392;72.3390804;110;90;26.497260800000006;17.6609196;31.8435693825438
4;tobii;0;1;-1416119848;0.04444387;0.07884548;True;0.03998517;0.06095188;True;81.0518784;75.49057439999999;110;90;28.948121599999993;14.509425600000014;32.38081492813796
4;tobii;0;1;-1416103130;0.04065748;0.07539147;True;0.04082898;0.05592645;True;78.22700160000001;70.91167680000001;110;90;31.77299839999999;19.08832319999999;37.065988586763204
4;tobii;0;1;-1416086168;0.04940178;0.06706419;True;0.03682117;0.06120635;True;82.77403199999999;69.2660916;110;90;27.22596800000001;20.733908400000004;34.222043934818025
4;tobii;0;1;-1416069978;0.0484451;0.06668442;True;0.03612123;0.0708288;True;81.1836768;74.25713879999999;110;90;28.8163232;15.742861200000007;32.83623245028765
4;tobii;0;1;-1416053213;0.04923335;0.0721577;True;0.03629874;0.07042824;True;82.1108064;76.99640760000001;110;90;27.8891936;13.003592399999988;30.7717489747271
4;tobii;0;1;-1416036247;0.04468992;0.09072192;True;0.04216076;0.07541825;True;83.3766528;89.7156918;110;90;26.623347199999998;0.2843081999999981;26.624865206876354
4;tobii;0;1;-1416020011;0.04617117;0.08616062;True;0.03717468;0.06467806;True;80.012016;81.4528872;110;90;29.987983999999997;8.547112799999994;31.18224369092416
4;tobii;0;1;-1416003298;0.05204324;0.08264735;True;0.02616493;0.0614299;True;75.0798432;77.801715;110;90;34.9201568;12.198284999999998;36.98939723593521
4;tobii;0;1;-1415986327;0.04185387;0.08805764;True;0.03543244;0.05819836;True;74.19485759999999;78.97824;110;90;35.80514240000001;11.02176;37.46314743560501
4;tobii;0;1;-1415970142;0.04510274;0.08838233;True;0.03962679;0.06422646;True;81.3403488;82.4087466;110;90;28.6596512;7.591253399999999;29.647980286836958
4;tobii;0;1;-1415953382;0.04208253;0.07785523;True;0.03573085;0.04702173;True;74.7008448;67.4335584;110;90;35.2991552;22.566441600000005;41.89599795111578
