participant;condition;order;event;timestamp;left_x;left_y;left_valid;right_x;right_y;right_valid;mean_x;mean_y;x_target;y_target;x_distance;y_distance;euclidean
12;tobii;0;1;-2126984718;0.02931628;0.1531558;True;0.03496624;0.1424083;True;61.71121920000001;159.604614;110;90;48.28878079999999;69.604614;84.71486670732266
12;tobii;0;1;-2126967706;0.03101474;0.1498044;True;0.03497154;0.1430784;True;63.34682880000001;158.156712;110;90;46.65317119999999;68.156712;82.5945262936198
12;tobii;0;1;-2126951967;0.03116707;0.1525458;True;0.03475922;0.1417286;True;63.2892384;158.90817600000003;110;90;46.7107616;68.90817600000003;83.24801480455262
12;tobii;0;1;-2126934804;0.03765815;0.1472206;True;0.03759837;0.1363478;True;72.2462592;153.126936;110;90;37.7537408;63.126936;73.55511534313355
12;tobii;0;1;-2126917786;0.03458336;0.156138;True;0.03851142;0.1388852;True;70.1709888;159.312528;110;90;39.8290112;69.31252799999999;79.94108249780277
12;tobii;0;1;-2126902099;0.04079369;0.1633662;True;0.0336035;0.1389042;True;71.4213024;163.226016;110;90;38.5786976;73.22601599999999;82.76693378242605
12;tobii;0;1;-2126867866;0.03403712;0.160392;True;0.03268555;0.1481745;True;64.05376319999999;166.62590999999998;110;90;45.94623680000001;76.62590999999998;89.34532309757333
12;tobii;0;1;-2126852133;0.03672047;0.1658827;True;0.03538049;0.1409388;True;69.21692159999999;165.68361;110;90;40.78307840000001;75.68360999999999;85.9724857522024
12;tobii;0;1;-2126817946;0.02982765;0.1601574;True;0.02941895;0.1541152;True;56.876736;169.70720400000002;110;90;53.123264;79.70720400000002;95.78788831324822
12;tobii;0;1;-2126802263;0.02900155;0.159076;True;0.02952602;0.1511548;True;56.1864672;167.52463200000005;110;90;53.8135328;77.52463200000005;94.37141982163936
12;tobii;0;1;-2126768027;0.04346931;0.1484517;True;0.02848729;0.1429945;True;69.078336;157.380948;110;90;40.92166400000001;67.38094799999999;78.83384259255412
12;tobii;0;1;-2126752298;0.042006;0.1540918;True;0.02549107;0.1381506;True;64.79718720000001;157.810896;110;90;45.20281279999999;67.81089600000001;81.49608519036151
12;tobii;0;1;-2126718107;0.03799037;0.1505821;True;0.0224298;0.1362745;True;58.0033632;154.902564;110;90;51.9966368;64.90256400000001;83.16244977323126
12;tobii;0;1;-2126702429;0.03549234;0.1512866;True;0.02525011;0.1370345;True;58.312752;155.693394;110;90;51.687248;65.69339400000001;83.58943486501593
12;tobii;0;1;-2126668187;0.04054273;0.1570802;True;0.02207617;0.1410057;True;60.114144;160.966386;110;90;49.885856;70.966386;86.74575822917068
12;tobii;0;1;-2126652463;0.03858712;0.154306;True;0.02288742;0.1478312;True;59.0155584;163.154088;110;90;50.9844416;73.154088;89.1680092655183
12;tobii;0;1;-2126635312;0.03592642;0.1494295;True;0.02580358;0.1417819;True;59.2608;157.254156;110;90;50.7392;67.254156;84.24718343014403
12;tobii;0;1;-2126618267;0.04251724;0.1503121;True;0.02453038;0.1279748;True;64.3657152;150.274926;110;90;45.6342848;60.274925999999994;75.60128737999761
12;tobii;0;1;-2126602497;0.04319841;0.1485515;True;0.02553308;0.1279204;True;65.9822304;149.294826;110;90;44.017769599999994;59.294826;73.8474131634207
12;tobii;0;1;-2126585397;0.04230626;0.16047;True;0.02416327;0.1278213;True;63.8107488;155.67730200000003;110;90;46.1892512;65.67730200000003;80.29293197047862
12;tobii;0;1;-2126568347;0.0376167;0.1717938;True;0.02603179;0.1336055;True;61.1025504;164.91562199999998;110;90;48.8974496;74.91562199999998;89.46122622137158
12;tobii;0;1;-2126552627;0.02988878;0.1648069;True;0.02077668;0.1385057;True;48.63884159999999;163.78880400000003;110;90;61.36115840000001;73.78880400000003;95.96863735585866
