participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
5;uniteye;0;1;1699273497332;237.0;196.0;0.1234616;0.1819236;0.1103284;0.1126994;;110;90;211.830528;121.71535200000001;127.0;106.0;101.83052799999999;31.71535200000001;165.42369842317032;106.65514514191374
5;uniteye;0;1;1699273497366;236.0;194.0;0.1233793;0.1796652;0.1075686;0.1292366;;110;90;206.531712;139.57552800000002;126.0;104.0;96.531712;49.57552800000002;163.37686494727458;108.51776074970276
5;uniteye;0;1;1699273497399;236.0;194.0;0.1233166;0.1801276;0.1182408;0.1606348;;110;90;227.022336;173.485584;126.0;104.0;117.022336;83.48558399999999;163.37686494727458;143.75002559553843
5;uniteye;0;1;1699273497432;236.0;194.0;0.1230199;0.1800225;0.1023788;0.1566273;;110;90;196.567296;169.157484;126.0;104.0;86.567296;79.15748400000001;163.37686494727458;117.30219098534296
5;uniteye;0;1;1699273497466;235.0;194.0;0.1228362;0.1801713;0.1054794;0.1827406;;110;90;202.520448;197.359848;125.0;104.0;92.52044799999999;107.359848;162.60688792299052;141.72568666513422
5;uniteye;0;1;1699273497499;235.0;194.0;0.1227959;0.1801597;0.1198208;0.2157878;;110;90;230.055936;233.050824;125.0;104.0;120.055936;143.050824;162.60688792299052;186.7537577022617
5;uniteye;0;1;1699273497532;235.0;193.0;0.122658;0.1792804;0.1067069;0.1112643;;110;90;204.87724799999998;120.165444;125.0;103.0;94.87724799999998;30.165443999999994;161.96913286178943;99.5572508648699
5;uniteye;0;1;1699273497566;234.0;190.0;0.1223435;0.1760483;0.1212415;0.1394995;;110;90;232.78368;150.65946;124.0;100.0;122.78368;60.659459999999996;159.29846201391902;136.9503638616342
5;uniteye;0;1;1699273497599;234.0;190.0;0.1222122;0.1762182;0.1072883;0.1426345;;110;90;205.993536;154.04525999999998;124.0;100.0;95.993536;64.04525999999998;159.29846201391902;115.39737554316777
5;uniteye;0;1;1699273497631;234.0;190.0;0.1222117;0.1766755;0.1192276;0.1394069;;110;90;228.916992;150.559452;124.0;100.0;118.916992;60.55945199999999;159.29846201391902;133.44923459079249
