participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
11;uniteye;0;1;1699352634207;380.0;179.0;0.1981162;0.1662436;0.1476801;0.07997915;;110;90;283.545792;86.377482;270.0;89.0;173.545792;3.6225179999999995;284.2903445423358;173.58359530084513
11;uniteye;0;1;1699352634239;380.0;176.0;0.1980724;0.1630365;0.1487385;0.08304532;;110;90;285.57792;89.68894560000001;270.0;86.0;175.57792;0.3110543999999891;283.365488371467;175.57819553226466
11;uniteye;0;1;1699352634272;380.0;173.0;0.1979674;0.1605411;0.1495175;0.08523854;;110;90;287.0736;92.0576232;270.0;83.0;177.0736;2.0576231999999948;282.4694673765644;177.08555454975195
11;uniteye;0;1;1699352634305;379.0;172.0;0.1978141;0.1599897;0.1499765;0.08251415;;110;90;287.95488;89.115282;269.0;82.0;177.95488;0.8847180000000066;281.2205540141047;177.95707921224692
11;uniteye;0;1;1699352634339;379.0;169.0;0.1976072;0.1569985;0.1458203;0.08176073;;110;90;279.974976;88.3015884;269.0;79.0;169.97497600000003;1.6984116;280.36048223670895;169.98346116067762
11;uniteye;0;1;1699352634372;378.0;167.0;0.1973581;0.1550567;0.1502275;0.09089517;;110;90;288.4368;98.1667836;268.0;77.0;178.4368;8.166783600000002;278.84224930953343;178.62359292268542
11;uniteye;0;1;1699352634405;376.0;166.0;0.1961199;0.1538291;0.1385043;0.08486779;;110;90;265.928256;91.6572132;266.0;76.0;155.92825599999998;1.657213200000001;276.64417579265967;155.93706222316675
11;uniteye;0;1;1699352634439;376.0;164.0;0.1960442;0.1524226;0.1476291;0.08437821;;110;90;283.447872;91.1284668;266.0;74.0;173.44787200000002;1.1284667999999982;276.1014306373656;173.45154291227016
11;uniteye;0;1;1699352634472;376.0;162.0;0.1958607;0.1508752;0.148978;0.07653675;;110;90;286.03776;82.65969;266.0;72.0;176.03776;7.340310000000002;275.5721321178903;176.19072931546
11;uniteye;0;1;1699352634505;375.0;161.0;0.195679;0.1494973;0.1483231;0.1260895;;110;90;284.78035200000005;136.17666;265.0;71.0;174.78035200000005;46.17666;274.346496241523;180.77736410845117
11;uniteye;0;1;1699352634538;375.0;160.0;0.1956275;0.1487899;0.1472957;0.1311664;;110;90;282.807744;141.65971199999998;265.0;70.0;172.807744;51.659711999999985;274.0894014733149;180.36419331533762
11;uniteye;0;1;1699352634571;375.0;158.0;0.1955396;0.1468801;0.1484683;0.07234129;;110;90;285.05913599999997;78.1285932;265.0;68.0;175.05913599999997;11.871406800000003;273.5854528296415;175.46119626993763
11;uniteye;0;1;1699352634604;374.0;157.0;0.1952269;0.1456447;0.1452303;0.08226623;;110;90;278.842176;88.8475284;264.0;67.0;168.842176;1.1524715999999984;272.3692346796899;168.84610918586125
11;uniteye;0;1;1699352634638;374.0;156.0;0.1951428;0.1450884;0.1473588;0.08234797;;110;90;282.928896;88.9358076;264.0;66.0;172.928896;1.064192399999996;272.1249712907656;172.93217045200998
11;uniteye;0;1;1699352634672;373.0;156.0;0.1945978;0.1449656;0.1383858;0.1545603;;110;90;265.700736;166.925124;263.0;66.0;155.700736;76.92512400000001;271.15493725912495;173.66690500310378
11;uniteye;0;1;1699352634705;373.0;155.0;0.1944345;0.1440943;0.147491;0.1193215;;110;90;283.18272;128.86722;263.0;65.0;173.18272000000002;38.86722;270.9132702545226;177.49060622220773
11;uniteye;0;1;1699352634738;372.0;154.0;0.1942617;0.1431069;0.1469552;0.08072087;;110;90;282.15398400000004;87.1785396;262.0;64.0;172.15398400000004;2.8214604000000065;269.7035409482048;172.17710314051934
11;uniteye;0;1;1699352634771;372.0;156.0;0.1941513;0.1450298;0.1451486;0.1917443;;110;90;278.68531199999995;207.083844;262.0;66.0;168.68531199999995;117.083844;270.1851217221259;205.3371885712709
11;uniteye;0;1;1699352634805;371.0;169.0;0.1936758;0.1568958;0.1394082;0.2697573;;110;90;267.663744;291.337884;261.0;79.0;157.663744;201.33788399999997;272.69396766338633;255.72406946882217
11;uniteye;0;1;1699352634838;370.0;250.0;0.192797;0.2317911;0.1370181;0.5064541;;110;90;263.074752;546.970428;260.0;160.0;153.074752;456.97042799999997;305.28675044947494;481.9272266290468
11;uniteye;0;1;1699352634871;426.0;369.0;0.2222584;0.3417093;0.3542662;0.5976509;;110;90;680.191104;645.462972;316.0;279.0;570.191104;555.462972;421.5412198113015;796.0257585931573
11;uniteye;0;1;1699352634907;495.0;498.0;0.2578298;0.4613686;0.3503951;0.6150203;;110;90;672.758592;664.221924;385.0;408.0;562.758592;574.221924;560.9714787758821;804.0074942885074
11;uniteye;0;1;1699352634938;671.0;535.0;0.3499678;0.4957381;0.4630546;0.5514687;;110;90;889.064832;595.5861960000001;561.0;445.0;779.064832;505.5861960000001;716.0628464038614;928.7407679460069
11;uniteye;0;1;1699352634972;665.0;578.0;0.3464464;0.535515;0.3391105;0.6973988;;110;90;651.0921599999999;753.190704;555.0;488.0;541.0921599999999;663.190704;739.0324756057747;855.9220966218136
11;uniteye;0;1;1699352635005;653.0;577.0;0.3402127;0.5346708;0.236929;0.4514521;;110;90;454.90368;487.56826800000005;543.0;487.0;344.90368;397.56826800000005;729.3956402392325;526.3260170256286
11;uniteye;0;1;1699352635038;573.0;539.0;0.2985665;0.4995707;0.1418488;0.2331786;;110;90;272.349696;251.83288800000003;463.0;449.0;162.349696;161.83288800000003;644.9573629318453;229.23199477758982
11;uniteye;0;1;1699352635071;522.0;481.0;0.2719258;0.4457824;0.141603;0.2322958;;110;90;271.87776;250.87946399999998;412.0;391.0;161.87776000000002;160.87946399999998;568.000880281008;228.22491345062417
11;uniteye;0;1;1699352635105;486.0;412.0;0.2532572;0.3820064;0.1470237;0.09271667;;110;90;282.285504;100.1340036;376.0;322.0;172.285504;10.1340036;495.0353522729463;172.58329269514715
11;uniteye;0;1;1699352635140;461.0;359.0;0.2404879;0.3332789;0.1466171;0.1863476;;110;90;281.504832;201.255408;351.0;269.0;171.50483200000002;111.25540799999999;442.2239251781839;204.43011815433334
11;uniteye;0;1;1699352635171;443.0;335.0;0.2311696;0.3104285;0.1444881;0.1550715;;110;90;277.417152;167.47722;333.0;245.0;167.417152;77.47721999999999;413.417464556107;184.47553334445058
11;uniteye;0;1;1699352635204;429.0;312.0;0.2234916;0.2892136;0.1467528;0.1521158;;110;90;281.765376;164.285064;319.0;222.0;171.765376;74.285064;388.6450823051798;187.14062927623567
11;uniteye;0;1;1699352635238;419.0;286.0;0.2184933;0.2654077;0.1472823;0.1162381;;110;90;282.782016;125.537148;309.0;196.0;172.782016;35.537148;365.9193900300994;176.39873565589454
11;uniteye;0;1;1699352635273;406.0;265.0;0.2115262;0.2458421;0.1213712;0.1202926;;110;90;233.032704;129.916008;296.0;175.0;123.032704;39.916008000000005;343.8618908806267;129.34579215501245
11;uniteye;0;1;1699352635305;399.0;248.0;0.208283;0.2299303;0.1425496;0.083091;;110;90;273.695232;89.73828;289.0;158.0;163.69523199999998;0.26171999999999684;329.3706119252293;163.69544122208234
11;uniteye;0;1;1699352635338;395.0;228.0;0.2060856;0.2112078;0.1452189;0.08076676;;110;90;278.820288;87.2281008;285.0;138.0;168.820288;2.771899199999993;316.6528067142308;168.84304269225282
11;uniteye;0;1;1699352635371;391.0;226.0;0.2040809;0.2095423;0.1431824;0.1404501;;110;90;274.91020799999995;151.686108;281.0;136.0;164.91020799999995;61.68610799999999;312.18103722039234;176.06973795286603
11;uniteye;0;1;1699352635406;388.0;223.0;0.2024187;0.2071483;0.1443658;0.1299755;;110;90;277.18233599999996;140.37354;278.0;133.0;167.18233599999996;50.37353999999999;308.1768972522113;174.60649186828215
11;uniteye;0;1;1699352635438;387.0;223.0;0.2016983;0.2066155;0.1468782;0.1591004;;110;90;282.00614399999995;171.828432;277.0;133.0;172.00614399999995;81.82843199999999;307.2751210234893;190.47836060121722
11;uniteye;0;1;1699352635471;386.0;216.0;0.2011143;0.2003407;0.1456727;0.1251565;;110;90;279.691584;135.16902000000002;276.0;126.0;169.69158399999998;45.16902000000002;303.4007251144928;175.60032473828016
11;uniteye;0;1;1699352635505;384.0;214.0;0.2002685;0.1984371;0.1437959;0.1211221;;110;90;276.088128;130.811868;274.0;124.0;166.08812799999998;40.811868000000004;300.7523898491914;171.02887134105106
11;uniteye;0;1;1699352635538;383.0;206.0;0.1998001;0.1911885;0.147111;0.1003613;;110;90;282.45312;108.390204;273.0;116.0;172.45312;18.390203999999997;296.6226559115133;173.43090324649762
