participant;condition;order;event;timestamp;left_x;left_y;left_valid;right_x;right_y;right_valid;mean_x;mean_y;x_target;y_target;x_distance;y_distance;euclidean
7;tobii;1;1;1393271995;0.0557289;0.08653092;True;0.06626843;0.09519455;True;117.1174368;98.1317538;110;90;7.117436799999993;8.131753799999998;10.806633447369656
7;tobii;1;1;1393289027;0.0590127;0.09056927;True;0.06407768;0.09981085;True;118.1667648;102.8052648;110;90;8.166764799999996;12.805264800000003;15.187852181814192
7;tobii;1;1;1393305285;0.05461353;0.08955239;True;0.06209087;0.09722058;True;112.036224;100.8574038;110;90;2.0362240000000043;10.8574038;11.046692964613005
7;tobii;1;1;1393321912;0.05219878;0.09258435;True;0.0640894;0.09501523;True;111.6366528;101.3037732;110;90;1.6366527999999931;11.303773199999995;11.421642655274502
7;tobii;1;1;1393338947;0.05645598;0.09694953;True;0.06691377;0.1061411;True;118.43496;109.6689402;110;90;8.434960000000004;19.668940199999994;21.401302735879792
7;tobii;1;1;1393355155;0.05143078;0.09089681;True;0.065796;0.1049632;True;112.5377088;105.7644054;110;90;2.5377088000000043;15.764405400000001;15.967355559676959
7;tobii;1;1;1393371828;0.04837168;0.08776588;True;0.06482636;0.1035399;True;108.6701184;103.3051212;110;90;1.3298815999999931;13.305121200000002;13.371418594027638
7;tobii;1;1;1393388864;0.05716969;0.0935201;True;0.06328979;0.1033325;True;115.6411008;106.300404;110;90;5.641100800000004;16.300404;17.248918482008566
7;tobii;1;1;1393405025;0.05741452;0.0872185;True;0.0613787;0.1036357;True;114.0414912;103.061268;110;90;4.041491199999996;13.061267999999998;13.672248274790118
7;tobii;1;1;1393421744;0.05805004;0.08476973;True;0.05967495;0.09897767;True;113.0159904;99.223596;110;90;3.015990400000007;9.223596;9.704170302715642
7;tobii;1;1;1393438789;0.05463059;0.09531412;True;0.06103377;0.09994244;True;111.0377856;105.4385424;110;90;1.0377856000000065;15.438542400000003;15.473383288349229
7;tobii;1;1;1393454992;0.05073814;0.09475686;True;0.05993972;0.09770571;True;106.2507456;103.9297878;110;90;3.749254399999998;13.9297878;14.425529338951419
7;tobii;1;1;1393471660;0.05116905;0.08814047;True;0.06056727;0.09842739;True;107.2668672;100.7466444;110;90;2.733132800000007;10.746644399999994;11.088750189380546
7;tobii;1;1;1393488710;0.05183356;0.08274578;True;0.05997283;0.09909189;True;107.3341344;98.1923418;110;90;2.6658656000000036;8.192341799999994;8.615178672859345
7;tobii;1;1;1393504863;0.0512236;0.09332352;True;0.05986623;0.1054656;True;106.6462368;107.3461248;110;90;3.353763200000003;17.3461248;17.66736463592828
7;tobii;1;1;1393521576;0.05328164;0.08967005;True;0.06372187;0.1073221;True;112.3233696;106.375761;110;90;2.3233696000000066;16.375760999999997;16.539757997846433
7;tobii;1;1;1393538631;0.05782593;0.09333391;True;0.06325978;0.1005952;True;116.2422816;104.7217194;110;90;6.242281599999998;14.721719399999998;15.990469088367446
7;tobii;1;1;1393554830;0.05762434;0.09607189;True;0.06182508;0.1027667;True;114.6714432;107.3728386;110;90;4.671443199999999;17.372838599999994;17.989938926868984
