participant;condition;order;event;timestamp;left_x;left_y;left_valid;right_x;right_y;right_valid;mean_x;mean_y;x_target;y_target;x_distance;y_distance;euclidean
2;tobii;1;1;1280279477;0.079947;0.1054221;True;0.0878524;0.1282913;True;161.087424;126.205236;110;90;51.087424;36.205236;62.61584467825593
2;tobii;1;1;1280296186;0.07847663;0.1042134;True;0.0861925;0.1212316;True;158.0823648;121.7403;110;90;48.08236479999999;31.740300000000005;57.613891110133146
2;tobii;1;1;1280313078;0.07778808;0.1021641;True;0.0847166;0.121059;True;156.0044928;120.540474;110;90;46.00449280000001;30.540474000000003;55.218963318138535
2;tobii;1;1;1280329442;0.07668234;0.1062784;True;0.08630621;0.1186421;True;156.469008;121.45707;110;90;46.469008;31.45707;56.11520255232948
2;tobii;1;1;1280346099;0.07656258;0.1034199;True;0.08497431;0.118206;True;155.0754144;119.677986;110;90;45.0754144;29.677986000000004;53.968285467929434
2;tobii;1;1;1280362997;0.08127241;0.09969945;True;0.08854929;0.1153495;True;163.02883200000002;116.126433;110;90;53.02883200000002;26.126433000000006;59.11554384920869
2;tobii;1;1;1280379309;0.08164007;0.08832237;True;0.09051112;0.117731;True;165.2651424;111.2688198;110;90;55.2651424;21.268819800000003;59.21654042729236
2;tobii;1;1;1280396014;0.08377641;0.08962145;True;0.08915687;0.1213307;True;166.0159488;113.914161;110;90;56.01594879999999;23.914160999999993;60.90709003308351
2;tobii;1;1;1280412916;0.07303162;0.08704647;True;0.08294266;0.1225667;True;149.7353088;113.1911118;110;90;39.73530880000001;23.1911118;46.00785185108579
2;tobii;1;1;1280429274;0.07154993;0.09856492;True;0.07967506;0.1202253;True;145.1759904;118.1467188;110;90;35.17599039999999;28.146718800000002;45.05094982158717
2;tobii;1;1;1280445927;0.07422891;0.09970823;True;0.08351763;0.1178068;True;151.4366784;117.4581162;110;90;41.436678400000005;27.458116200000006;49.70861557192807
2;tobii;1;1;1280462829;0.07351297;0.09678461;True;0.081594;0.1193358;True;148.90269120000002;116.7050214;110;90;38.90269120000002;26.705021400000007;47.1866246999827
2;tobii;1;1;1280479143;0.07359329;0.09251171;True;0.08012498;0.113599;True;147.56953919999998;111.2997834;110;90;37.56953919999998;21.299783399999995;43.187394556597766
2;tobii;1;1;1280495843;0.07070252;0.09239566;True;0.08079372;0.1125195;True;145.4363904;110.6541864;110;90;35.43639039999999;20.6541864;41.01625507560578
2;tobii;1;1;1280512749;0.07367729;0.09459063;True;0.08148535;0.1249557;True;148.95613440000002;118.5550182;110;90;38.956134400000025;28.555018200000006;48.30082268236429
2;tobii;1;1;1280529108;0.07598985;0.08584283;True;0.08089614;0.1134454;True;150.6105504;107.6156442;110;90;40.610550399999994;17.615644200000006;44.26655311148512
2;tobii;1;1;1280545758;0.07395345;0.08924234;True;0.08051471;0.1125391;True;148.28943360000002;108.9619776;110;90;38.289433600000024;18.961977599999997;42.727477340836685
2;tobii;1;1;1280562674;0.07138681;0.08764546;True;0.07973546;0.1161525;True;145.0773792;110.0508984;110;90;35.077379199999996;20.050898399999994;40.40372579586832
2;tobii;1;1;1280578977;0.06727917;0.08968268;True;0.08040518;0.1142577;True;141.77697600000002;110.1278052;110;90;31.77697600000002;20.127805199999997;37.615219604220364
2;tobii;1;1;1280595671;0.07294293;0.09287143;True;0.08017913;0.1154471;True;146.9971776;112.4920062;110;90;36.997177599999986;22.492006200000006;43.29759223405823
2;tobii;1;1;1280612587;0.07169754;0.09241175;True;0.08210795;0.1213991;True;147.6532704;115.457859;110;90;37.6532704;25.457859;45.45185757127421
2;tobii;1;1;1280628942;0.07284371;0.09876349;True;0.08218654;0.1202207;True;148.82904000000002;118.2514626;110;90;38.82904000000002;28.251462599999996;48.01915749324222
