participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
2;uniteye;1;1;1699270774613;164.0;23.0;0.08569833;0.02190737;0.06541031;0.04511349;;110;90;125.5877952;48.7225692;54.0;67.0;15.587795200000002;41.2774308;86.05230967266364;44.1226206457179
2;uniteye;1;1;1699270774646;164.0;25.0;0.08558025;0.02344808;0.06722648;0.07907274;;110;90;129.0748416;85.39855920000001;54.0;65.0;19.074841600000013;4.601440799999992;84.50443775329198;19.621998866094035
2;uniteye;1;1;1699270774680;164.0;24.0;0.08544104;0.02292761;0.08012638;-0.02033656;;110;90;153.8426496;-21.9634848;54.0;66.0;43.84264959999999;111.9634848;85.27602242131137;120.24142319728342
2;uniteye;1;1;1699270774712;163.0;21.0;0.08534072;0.01972382;0.0773978;-0.02491139;;110;90;148.603776;-26.9043012;53.0;69.0;38.60377600000001;116.90430119999999;87.00574693662483;123.11322902319837
2;uniteye;1;1;1699270774745;161.0;22.0;0.08406879;0.02081321;0.04506973;0.08649368;;110;90;86.5338816;93.4131744;51.0;68.0;23.4661184;3.4131744000000026;85.0;23.71304434794558
2;uniteye;1;1;1699270774779;160.0;24.0;0.0837296;0.02281285;0.06027237;0.08127911;;110;90;115.7229504;87.7814388;50.0;66.0;5.722950400000002;2.2185611999999963;82.80096617793781;6.137929217497185
2;uniteye;1;1;1699270774811;159.0;27.0;0.08319148;0.02507195;0.08316436;0.01185484;;110;90;159.6755712;12.8032272;49.0;63.0;49.67557120000001;77.1967728;79.81227975693966;91.79871515866162
2;uniteye;1;1;1699270774845;156.0;25.0;0.08150148;0.0232132;0.04727896;-0.008734787;;110;90;90.7756032;-9.433569960000002;46.0;65.0;19.224396799999994;99.43356996;79.63039620647382;101.27493405238071
2;uniteye;1;1;1699270774879;156.0;28.0;0.08138716;0.02635577;0.06862514;0.07725482;;110;90;131.7602688;83.4352056;46.0;62.0;21.760268800000006;6.564794399999997;77.20103626247513;22.728964423451522
2;uniteye;1;1;1699270774912;156.0;28.0;0.08140159;0.02617895;0.08179729;0.01877286;;110;90;157.0507968;20.2746888;46.0;62.0;47.0507968;69.7253112;77.20103626247513;84.11537612976437
2;uniteye;1;1;1699270774946;156.0;27.0;0.08131146;0.02563238;0.07596919;0.008345316;;110;90;145.86084480000002;9.01294128;46.0;63.0;35.860844800000024;80.98705872;78.00640999302557;88.5714619382926
2;uniteye;1;1;1699270774979;157.0;26.0;0.08178053;0.02426403;0.09173083;-0.01992644;;110;90;176.1231936;-21.5205552;47.0;64.0;66.12319360000001;111.5205552;79.40403012442127;129.64995551090377
2;uniteye;1;1;1699270775012;156.0;23.0;0.08167102;0.0218107;0.07854324;-0.02121544;;110;90;150.8030208;-22.9126752;46.0;67.0;40.80302080000001;112.9126752;81.27115109311545;120.05898020234025
2;uniteye;1;1;1699270775047;157.0;21.0;0.08184376;0.01976285;0.08524836;-0.02397525;;110;90;163.6768512;-25.89327;47.0;69.0;53.67685119999999;115.89327;83.48652585896721;127.72021917472519
2;uniteye;1;1;1699270775079;157.0;19.0;0.08185937;0.01790675;0.07850904;-0.02647446;;110;90;150.73735680000001;-28.5924168;47.0;71.0;40.737356800000015;118.5924168;85.14693182963201;125.39415282027878
2;uniteye;1;1;1699270775112;157.0;19.0;0.08191747;0.01779608;0.08765722;0.0452428;;110;90;168.30186239999998;48.862224;47.0;71.0;58.301862399999976;41.137776;85.14693182963201;71.35421342524005
2;uniteye;1;1;1699270775146;157.0;19.0;0.08225432;0.01850743;0.09575094;0.009004983;;110;90;183.8418048;9.72538164;47.0;71.0;73.8418048;80.27461836;85.14693182963201;109.07165758786722
2;uniteye;1;1;1699270775180;159.0;25.0;0.08284652;0.02361883;0.0997309;0.1040583;;110;90;191.483328;112.382964;49.0;65.0;81.483328;22.382964;81.40024569987489;84.5016557197602
2;uniteye;1;1;1699270775212;159.0;30.0;0.08281776;0.02791241;0.06733743;0.05812688;;110;90;129.2878656;62.7770304;49.0;60.0;19.287865600000003;27.2229696;77.46612162745726;33.36333066775839
2;uniteye;1;1;1699270775246;157.0;30.0;0.08209252;0.02789963;0.06502625;0.02593495;;110;90;124.8504;28.009746;47.0;60.0;14.850399999999993;61.990254;76.21679604916491;63.74422304134325
2;uniteye;1;1;1699270775279;156.0;33.0;0.08173914;0.03071122;0.06840227;0.07637333;;110;90;131.3323584;82.4831964;46.0;57.0;21.332358400000004;7.516803600000003;73.24616030891995;22.617954179523483
2;uniteye;1;1;1699270775312;156.0;33.0;0.08173171;0.03114484;0.08019482;0.05310552;;110;90;153.9740544;57.353961600000005;46.0;57.0;43.9740544;32.646038399999995;73.24616030891995;54.767520334486875
2;uniteye;1;1;1699270775347;156.0;34.0;0.08128475;0.03238387;0.06579788;0.06697029;;110;90;126.33192960000001;72.3279132;46.0;56.0;16.33192960000001;17.672086800000002;72.47068372797375;24.063137291843116
2;uniteye;1;1;1699270775380;156.0;34.0;0.08169064;0.03213498;0.09667044;0.01528085;;110;90;185.6072448;16.503318;46.0;56.0;75.60724479999999;73.49668199999999;72.47068372797375;105.44295960971624
