participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
9;uniteye;1;1;1699342082109;242.0;187.0;0.1262137;0.1732855;0.155808;0.1325129;;110;90;299.15136;143.11393199999998;132.0;97.0;189.15136;53.11393199999998;163.8078142214223;196.46711369170725
9;uniteye;1;1;1699342082141;242.0;185.0;0.1263012;0.1721293;0.1396625;0.1578274;;110;90;268.152;170.45359200000001;132.0;95.0;158.152;80.45359200000001;162.63148526653748;177.4396674075514
9;uniteye;1;1;1699342082174;243.0;185.0;0.1268862;0.1720717;0.1572601;0.1284043;;110;90;301.939392;138.676644;133.0;95.0;191.939392;48.67664400000001;163.44418007380992;198.0155192716783
9;uniteye;1;1;1699342082208;244.0;182.0;0.1275493;0.1687218;0.1511467;0.1385228;;110;90;290.201664;149.604624;134.0;92.0;180.201664;59.604624;162.5423021862309;189.803453368347
9;uniteye;1;1;1699342082241;245.0;179.0;0.1278117;0.1665761;0.1416413;0.1282707;;110;90;271.951296;138.532356;135.0;89.0;161.951296;48.53235599999999;161.69724796668618;169.06688574345466
9;uniteye;1;1;1699342082275;245.0;179.0;0.1279352;0.1662016;0.1476152;0.1481559;;110;90;283.421184;160.008372;135.0;89.0;173.42118399999998;70.00837200000001;161.69724796668618;187.01892741124422
9;uniteye;1;1;1699342082307;245.0;184.0;0.1280712;0.1705516;0.132794;0.233237;;110;90;254.96447999999998;251.89596;135.0;94.0;144.96447999999998;161.89596;164.50227961946302;217.31314347271314
9;uniteye;1;1;1699342082340;246.0;187.0;0.1281471;0.1733892;0.14068;0.1436339;;110;90;270.1056;155.124612;136.0;97.0;160.10559999999998;65.12461200000001;167.0478973228936;172.8439129373972
9;uniteye;1;1;1699342082374;246.0;187.0;0.1282125;0.173682;0.1440507;0.1958534;;110;90;276.577344;211.52167200000002;136.0;97.0;166.57734399999998;121.52167200000002;167.0478973228936;206.19293950028919
9;uniteye;1;1;1699342082408;246.0;187.0;0.1286015;0.1739085;0.1428498;0.1877304;;110;90;274.271616;202.748832;136.0;97.0;164.271616;112.748832;167.0478973228936;199.24222178196987
9;uniteye;1;1;1699342082442;246.0;183.0;0.128622;0.1695287;0.1269036;0.1060594;;110;90;243.65491200000002;114.544152;136.0;93.0;133.65491200000002;24.544151999999997;164.7573974060042;135.88984840350236
9;uniteye;1;1;1699342082473;246.0;183.0;0.1286352;0.1697368;0.1292415;0.1757611;;110;90;248.14368000000002;189.821988;136.0;93.0;138.14368000000002;99.821988;164.7573974060042;170.43504807466846
9;uniteye;1;1;1699342082508;247.0;176.0;0.1288356;0.1633422;0.1382042;0.1193223;;110;90;265.352064;128.868084;137.0;86.0;155.35206399999998;38.86808400000001;161.75598906995685;160.14053747534118
9;uniteye;1;1;1699342082541;248.0;176.0;0.1291913;0.1638269;0.1459219;0.1839314;;110;90;280.170048;198.64591199999998;138.0;86.0;170.170048;108.64591199999998;162.60381299342276;201.89546659257618
9;uniteye;1;1;1699342082574;248.0;178.0;0.1292408;0.1656341;0.1325284;0.2062837;;110;90;254.45452799999998;222.786396;138.0;88.0;144.45452799999998;132.786396;163.67040050051813;196.21248080173592
9;uniteye;1;1;1699342082608;248.0;180.0;0.1296205;0.1667573;0.1526588;0.1689283;;110;90;293.104896;182.442564;138.0;90.0;183.104896;92.442564;164.75436261295178;205.11711429830743
9;uniteye;1;1;1699342082641;249.0;185.0;0.1298585;0.1717947;0.1503612;0.2064015;;110;90;288.693504;222.91361999999998;139.0;95.0;178.69350400000002;132.91361999999998;168.36270370839262;222.70473446539572
9;uniteye;1;1;1699342082674;249.0;186.0;0.1301259;0.1727034;0.1381628;0.1924573;;110;90;265.272576;207.853884;139.0;96.0;155.27257600000002;117.853884;168.92897915988246;194.93360621391386
9;uniteye;1;1;1699342082708;249.0;192.0;0.1301843;0.1778916;0.1399269;0.1392714;;110;90;268.659648;150.41311199999998;139.0;102.0;158.659648;60.413111999999984;172.40939649566667;169.77228279377186
9;uniteye;1;1;1699342082741;250.0;190.0;0.130603;0.176269;0.1556235;0.1495603;;110;90;298.79712;161.525124;140.0;100.0;188.79712;71.525124;172.04650534085255;201.89154485393829
9;uniteye;1;1;1699342082775;252.0;185.0;0.1313853;0.1717357;0.1497761;0.1404649;;110;90;287.570112;151.702092;142.0;95.0;177.570112;61.70209199999999;170.84788555905513;187.98482075122183
9;uniteye;1;1;1699342082807;252.0;188.0;0.131456;0.1745816;0.1356147;0.2369959;;110;90;260.380224;255.95557200000002;142.0;98.0;150.380224;165.95557200000002;172.5340546095176;223.9541552374891
9;uniteye;1;1;1699342082841;253.0;191.0;0.1318287;0.1769321;0.1552934;0.1599647;;110;90;298.163328;172.76187599999997;143.0;101.0;188.16332799999998;82.76187599999997;175.07141400011596;205.56012775602895
9;uniteye;1;1;1699342082874;253.0;203.0;0.1317847;0.1888841;0.1304066;0.2799713;;110;90;250.38067200000003;302.36900399999996;143.0;113.0;140.38067200000003;212.36900399999996;182.25805880673698;254.57283227226662
9;uniteye;1;1;1699342082908;253.0;206.0;0.1321491;0.1915954;0.1512295;0.2102389;;110;90;290.36064;227.05801200000002;143.0;116.0;180.36064;137.05801200000002;184.13310403075272;226.52783297997124
9;uniteye;1;1;1699342082941;254.0;197.0;0.1325555;0.1826227;0.1534923;0.08465588;;110;90;294.705216;91.4283504;144.0;107.0;184.705216;1.4283503999999994;179.4017837146554;184.7107387307837
9;uniteye;1;1;1699342082975;255.0;185.0;0.133237;0.1718974;0.1604709;0.09035493;;110;90;308.104128;97.5833244;145.0;95.0;198.104128;7.583324399999995;173.34935823359717;198.24921775279725
9;uniteye;1;1;1699342083008;255.0;201.0;0.1329222;0.1862199;0.1207621;0.3309377;;110;90;231.86323199999998;357.412716;145.0;111.0;121.86323199999998;267.412716;182.60887163552596;293.87107375851485
9;uniteye;1;1;1699342083042;255.0;201.0;0.1330585;0.1863882;0.1461101;0.1453425;;110;90;280.531392;156.96990000000002;145.0;111.0;170.53139199999998;66.96990000000002;182.60887163552596;183.21005202626756
9;uniteye;1;1;1699342083074;255.0;200.0;0.1330951;0.1854016;0.1362543;0.1784491;;110;90;261.608256;192.725028;145.0;110.0;151.60825599999998;102.72502800000001;182.00274723201295;183.13245115206183
9;uniteye;1;1;1699342083107;255.0;198.0;0.1329319;0.1835355;0.1234377;0.1229667;;110;90;237.000384;132.804036;145.0;108.0;127.000384;42.804035999999996;180.8009955724802;134.01971136380183
9;uniteye;1;1;1699342083141;254.0;198.0;0.1326135;0.1837093;0.1352724;0.2076982;;110;90;259.723008;224.314056;144.0;108.0;149.723008;134.314056;180.0;201.1398636862897
9;uniteye;1;1;1699342083174;254.0;200.0;0.13264;0.1857682;0.1369482;0.236699;;110;90;262.940544;255.63492;144.0;110.0;152.940544;165.63492;181.20706387997132;225.44564028257972
9;uniteye;1;1;1699342083208;254.0;200.0;0.1327513;0.1856528;0.1456078;0.1312282;;110;90;279.566976;141.72645599999998;144.0;110.0;169.566976;51.726455999999985;181.20706387997132;177.28109205469295
9;uniteye;1;1;1699342083241;255.0;197.0;0.1330521;0.1829767;0.1507566;0.1389344;;110;90;289.452672;150.04915200000002;145.0;107.0;179.452672;60.04915200000002;180.20543831971332;189.23308945281926
9;uniteye;1;1;1699342083274;256.0;196.0;0.1337341;0.181693;0.1553956;0.1442116;;110;90;298.359552;155.748528;146.0;106.0;188.359552;65.748528;180.42172818150257;199.50486150419366
9;uniteye;1;1;1699342083308;257.0;194.0;0.1339498;0.1799708;0.1497939;0.1356418;;110;90;287.604288;146.493144;147.0;104.0;177.604288;56.493144;180.06943105369106;186.3726332780424
9;uniteye;1;1;1699342083341;257.0;192.0;0.1342424;0.1784804;0.1427004;0.1268915;;110;90;273.98476800000003;137.04281999999998;147.0;102.0;163.98476800000003;47.04281999999998;178.92177061498134;170.5990358987009
9;uniteye;1;1;1699342083376;258.0;187.0;0.1344963;0.1735183;0.1555658;0.1455025;;110;90;298.686336;157.14270000000002;148.0;97.0;188.68633599999998;67.14270000000002;176.9547964876906;200.27649776345424
9;uniteye;1;1;1699342083408;258.0;190.0;0.1345387;0.1763465;0.144314;0.2209463;;110;90;277.08288;238.622004;148.0;100.0;167.08288;148.622004;178.61690849412886;223.61840009728718
9;uniteye;1;1;1699342083441;258.0;193.0;0.1343957;0.1794901;0.1329984;0.1621781;;110;90;255.35692799999998;175.152348;148.0;103.0;145.35692799999998;85.15234799999999;180.31361568112376;168.46233670322363
9;uniteye;1;1;1699342083475;257.0;193.0;0.1340017;0.1789533;0.1465414;0.1307524;;110;90;281.359488;141.212592;147.0;103.0;171.359488;51.212592;179.49373248110922;178.84854963622325
9;uniteye;1;1;1699342083508;257.0;191.0;0.1340894;0.1772694;0.1371203;0.1393326;;110;90;263.270976;150.479208;147.0;101.0;153.27097600000002;60.479208;178.35358140502814;164.7717411581848
9;uniteye;1;1;1699342083541;257.0;190.0;0.1343081;0.1765966;0.1515065;0.1661296;;110;90;290.89248;179.41996799999998;147.0;100.0;180.89247999999998;89.41996799999998;177.78920102188434;201.78706598211744
9;uniteye;1;1;1699342083575;258.0;189.0;0.1345141;0.1757273;0.1470566;0.1321126;;110;90;282.348672;142.68160799999998;148.0;99.0;172.34867200000002;52.68160799999998;178.05897899291685;180.22046654481076
9;uniteye;1;1;1699342083608;259.0;183.0;0.1350629;0.1699834;0.1501257;0.1713382;;110;90;288.241344;185.045256;149.0;93.0;178.24134400000003;95.045256;175.64168070250295;201.99895395529126
9;uniteye;1;1;1699342083640;259.0;181.0;0.1351443;0.1683798;0.1466605;0.108298;;110;90;281.58816;116.96184000000001;149.0;91.0;171.58816000000002;26.96184000000001;174.59095051004218;173.6935159076792
9;uniteye;1;1;1699342083674;259.0;181.0;0.1351169;0.1677333;0.1371879;0.1274073;;110;90;263.400768;137.599884;149.0;91.0;153.40076800000003;47.599884;174.59095051004218;160.61614047101023
9;uniteye;1;1;1699342083707;259.0;181.0;0.1351461;0.1676572;0.1370734;0.163315;;110;90;263.180928;176.38019999999997;149.0;91.0;153.180928;86.38019999999997;174.59095051004218;175.85771423222008
9;uniteye;1;1;1699342083740;259.0;182.0;0.135154;0.1686413;0.1428745;0.07570286;;110;90;274.31904;81.7590888;149.0;92.0;164.31903999999997;8.2409112;175.1142484208524;164.52555887742147
9;uniteye;1;1;1699342083774;259.0;175.0;0.1351726;0.1629409;0.1419752;0.08307144;;110;90;272.592384;89.7171552;149.0;85.0;162.59238399999998;0.28284480000000656;171.54008277950666;162.59263001742832
9;uniteye;1;1;1699342083808;259.0;173.0;0.1352177;0.1605741;0.1447863;0.126109;;110;90;277.98969600000004;136.19772;149.0;83.0;167.98969600000004;46.197720000000004;170.55790805471318;174.2261957782779
9;uniteye;1;1;1699342083841;257.0;195.0;0.1339822;0.1809325;0.1038038;0.3442459;;110;90;199.303296;371.785572;147.0;105.0;89.30329599999999;281.785572;180.64883060789515;295.59801633947205
9;uniteye;1;1;1699342083874;256.0;209.0;0.1333426;0.1944247;0.1389123;0.1177608;;110;90;266.711616;127.181664;146.0;119.0;156.711616;37.181664;188.35339126227592;161.06212070856495
9;uniteye;1;1;1699342083907;256.0;203.0;0.1333854;0.1886093;0.1388654;0.1023202;;110;90;266.621568;110.505816;146.0;113.0;156.62156800000002;20.505815999999996;184.6212338816963;157.95823515285454
9;uniteye;1;1;1699342083942;256.0;206.0;0.1333751;0.1915102;0.1301679;0.2683204;;110;90;249.922368;289.78603200000003;146.0;116.0;139.922368;199.78603200000003;186.47251808242416;243.91131103135103
9;uniteye;1;1;1699342083974;255.0;211.0;0.1332986;0.1957149;0.1261048;0.2230978;;110;90;242.12121599999998;240.945624;145.0;121.0;132.12121599999998;150.945624;188.85444130334875;200.60059103120318
9;uniteye;1;1;1699342084008;255.0;210.0;0.1331368;0.1948935;0.1222951;0.2021473;;110;90;234.806592;218.319084;145.0;120.0;124.806592;128.319084;188.2153022471871;179.00411371042154
9;uniteye;1;1;1699342084041;255.0;207.0;0.1330397;0.1921862;0.1386395;0.1173952;;110;90;266.18784;126.786816;145.0;117.0;156.18784;36.786816;186.31693428134759;160.46155675202536
9;uniteye;1;1;1699342084074;255.0;206.0;0.1330706;0.1915119;0.1410874;0.1656796;;110;90;270.887808;178.93396800000002;145.0;116.0;160.887808;88.93396800000002;185.6906028855526;183.8318183211761
9;uniteye;1;1;1699342084108;255.0;204.0;0.132995;0.1892751;0.1237775;0.1898239;;110;90;237.65279999999998;205.00981199999998;145.0;114.0;127.65279999999998;115.00981199999998;184.44782460088814;171.8211110548274
