participant;condition;order;event;timestamp;x_filtered;y_filtered;x_filtered_norm;y_filtered_norm;x_raw_norm;y_raw_norm;AOI;x_target;y_target;x_raw;y_raw;x_filtered_distance;y_filtered_distance;x_raw_distance;y_raw_distance;filtered_euclidean;raw_euclidean
10;uniteye;0;1;1699348942729;362.0;5.0;0.1885771;0.004954327;0.1711116;0.08900214;;110;90;328.534272;96.1223112;252.0;85.0;218.534272;6.122311199999999;265.9492432777352;218.62001448403487
10;uniteye;0;1;1699348942764;362.0;5.0;0.1885821;0.004779445;0.1895502;-0.04331911;;110;90;363.936384;-46.7846388;252.0;85.0;253.93638399999998;136.7846388;265.9492432777352;288.4332236942234
10;uniteye;0;1;1699348942795;362.0;4.0;0.1885863;0.00409152;0.1837303;0.008346071;;110;90;352.762176;9.01375668;252.0;86.0;242.762176;80.98624332;266.27053911388697;255.9145281208967
10;uniteye;0;1;1699348942829;362.0;3.0;0.1885802;0.002945416;0.1842201;0.01009248;;110;90;353.702592;10.899878399999999;252.0;87.0;243.70259199999998;79.1001216;266.59519875646674;256.2182323423789
10;uniteye;0;1;1699348942862;362.0;1.0;0.1885724;0.001646911;0.1866875;-0.0556145;;110;90;358.44;-60.06366;252.0;89.0;248.44;150.06366;267.25456029785533;290.2439244025542
10;uniteye;0;1;1699348942895;361.0;0.0;0.1885168;0.0002651706;0.1794424;-0.004659638;;110;90;344.529408;-5.03240904;251.0;90.0;234.529408;95.03240904;266.6477076593759;253.05177728041417
10;uniteye;0;1;1699348942930;361.0;1.0;0.1883634;0.001715955;0.1773219;0.03148937;;110;90;340.458048;34.0085196;251.0;89.0;230.45804800000002;55.9914804;266.31184727683444;237.16230258064604
10;uniteye;0;1;1699348942963;361.0;-1.0;0.1884202;-0.00182219;0.1930287;-0.07242557;Offscreen;110;90;370.615104;-78.2196156;251.0;91.0;260.615104;168.2196156;266.98689106396216;310.1903794535584
10;uniteye;0;1;1699348942995;361.0;-2.0;0.1881533;-0.001861246;0.1717122;0.001062938;Offscreen;110;90;329.687424;1.1479730400000001;251.0;92.0;219.68742400000002;88.85202696;267.329384841996;236.97520325691536
10;uniteye;0;1;1699348943029;361.0;-2.0;0.188144;-0.002387111;0.182915;-0.001073205;Offscreen;110;90;351.1968;-1.1590614000000001;251.0;92.0;241.1968;91.1590614;267.329384841996;257.8485423762736
10;uniteye;0;1;1699348943062;361.0;-6.0;0.1881425;-0.005624656;0.1880098;-0.08256371;Offscreen;110;90;360.978816;-89.1688068;251.0;96.0;250.978816;179.1688068;268.7322087134328;308.36962789953486
10;uniteye;0;1;1699348943095;361.0;-9.0;0.1881387;-0.008506085;0.1833617;0.002555978;Offscreen;110;90;352.054464;2.76045624;251.0;99.0;242.054464;87.23954376;269.8184574857695;257.2957472205482
10;uniteye;0;1;1699348943129;360.0;-6.0;0.1878657;-0.005587268;0.1703936;0.05031667;Offscreen;110;90;327.155712;54.3420036;250.0;96.0;217.155712;35.6579964;267.7984316608296;220.0638451938195
10;uniteye;0;1;1699348943162;360.0;-3.0;0.1876195;-0.003035977;0.1799942;0.01199015;Offscreen;110;90;345.588864;12.949361999999999;250.0;93.0;235.588864;77.050638;266.7376988728815;247.86874279952596
10;uniteye;0;1;1699348943195;360.0;-4.0;0.1876519;-0.00445088;0.182287;-0.01833801;Offscreen;110;90;349.99104;-19.805050799999997;250.0;94.0;239.99104;109.8050508;267.0880004792428;263.91826094734745
