participant;condition;order;event;timestamp;left_x;left_y;left_valid;right_x;right_y;right_valid;mean_x;mean_y;x_target;y_target;x_distance;y_distance;euclidean
8;tobii;0;1;-2115254401;0.1382735;0.6954285;True;0.08243345;0.1736123;True;211.878672;469.282032;110;90;101.878672;379.282032;392.7265252138345
8;tobii;0;1;-2115238116;0.1251575;0.5628356;True;0.07567512;0.200177;True;192.7993152;412.026804;110;90;82.7993152;322.026804;332.50111141474906
8;tobii;0;1;-2115221466;0.1267528;0.5583575;True;0.07382562;0.2113963;True;192.5552832;415.667052;110;90;82.55528319999999;325.667052;335.96786087749956
8;tobii;0;1;-2115204234;0.1244224;0.5594039;True;0.07334254;0.2233425;True;189.8543424;422.683056;110;90;79.85434240000001;332.683056;342.13262304205307
8;tobii;0;1;-2115188247;0.1216687;0.5591916;True;0.07154015;0.2238536;True;185.480496;422.844408;110;90;75.48049599999999;332.844408;341.2956272987928
8;tobii;0;1;-2115171648;0.1173629;0.5578303;True;0.06530923;0.2180874;True;175.3652448;418.995558;110;90;65.3652448;328.995558;335.42613555221857
8;tobii;0;1;-2115154190;0.1212651;0.5558012;True;0.05774141;0.2105887;True;171.84624960000002;413.850546;110;90;61.84624960000002;323.850546;329.70310088636353
8;tobii;0;1;-2115138378;0.1165557;0.5405918;True;0.05865603;0.1997654;True;168.2032608;399.792888;110;90;58.20326080000001;309.792888;315.21302800349696
8;tobii;0;1;-2115121734;0.1156491;0.5500705;True;0.06298012;0.1918642;True;171.4840512;400.644738;110;90;61.48405120000001;310.644738;316.6708729881119
8;tobii;0;1;-2115104271;0.1143115;0.5433655;True;0.06314201;0.1763685;True;170.3553696;388.65636;110;90;60.35536959999999;298.65636;304.6939316888379
8;tobii;0;1;-2115088413;0.1163364;0.5323483;True;0.06436396;0.1748727;True;173.4723456;381.89934;110;90;63.47234560000001;291.89934;298.7205439008195
8;tobii;0;1;-2115071819;0.1151398;0.5082226;True;0.07256927;0.1716376;True;180.2007072;367.124508;110;90;70.20070720000001;277.124508;285.8778274466598
8;tobii;0;1;-2115054351;0.1174917;0.505585;True;0.06341703;0.1698782;True;173.6723808;364.750128;110;90;63.67238080000001;274.750128;282.03156722742335
8;tobii;0;1;-2115038543;0.1128637;0.5028269;True;0.06122899;0.1680553;True;167.12898239999998;362.276388;110;90;57.128982399999984;272.276388;278.2052337616711
8;tobii;0;1;-2115021903;0.1046178;0.496429;True;0.0456843;0.1377952;True;144.29001599999998;342.481068;110;90;34.29001599999998;252.481068;254.79893032683805
8;tobii;0;1;-2115004432;0.1013348;0.4791714;True;0.0406618;0.1211174;True;136.316736;324.155952;110;90;26.31673599999999;234.155952;235.6301772921287
8;tobii;0;1;-2114988578;0.1068948;0.4801483;True;0.03649827;0.1075745;True;137.6573472;317.370312;110;90;27.657347200000004;227.370312;229.0462565359205
8;tobii;0;1;-2114971990;0.1010322;0.4848469;True;0.02184821;0.09015509;True;117.9651936;310.50107460000004;110;90;7.965193600000006;220.50107460000004;220.64489164456145
8;tobii;0;1;-2114954512;0.1014232;0.4650199;True;0.03619418;0.06917752;True;132.1126848;288.4666068;110;90;22.11268480000001;198.46660680000002;199.69467905722968
8;tobii;0;1;-2114938710;0.1018806;0.469893;True;0.03995185;0.06643596;True;136.159152;289.6176384;110;90;26.159152000000006;199.61763839999998;201.3243720808592
8;tobii;0;1;-2114922074;0.09556296;0.463113;True;0.02596146;0.04772294;True;116.6634432;275.8514076;110;90;6.663443200000003;185.85140760000002;185.97082347019108
8;tobii;0;1;-2114904592;0.09777338;0.4638093;True;0.02133883;0.05584154;True;114.3477216;280.61145359999995;110;90;4.3477216;190.61145359999995;190.66103148419197
8;tobii;0;1;-2114888745;0.09814002;0.4662401;True;0.02368465;0.05273679;True;116.9516832;280.24752060000003;110;90;6.951683200000005;190.24752060000003;190.3744861943443
8;tobii;0;1;-2114872160;0.09558067;0.4633579;True;0.01984478;0.02955293;True;110.808432;266.1718482;110;90;0.8084319999999963;176.1718482;176.17370309016744
8;tobii;0;1;-2114854673;0.09561749;0.4576407;True;0.01412626;0.01440627;True;105.354;254.9053638;110;90;4.646000000000001;164.9053638;164.9707984038701
8;tobii;0;1;-2114838875;0.09324969;0.4660679;True;0.01132329;0.01569843;True;100.3900608;260.1538182;110;90;9.6099392;170.1538182;170.42497698244333
8;tobii;0;1;-2114822244;0.09359266;0.4566043;True;0.00834078;0.01100919;True;97.8561024;252.5112846;110;90;12.143897600000003;162.5112846;162.96438835298184
8;tobii;0;1;-2114804753;0.09708893;0.4540252;True;0.00750309;0.00761641;True;100.4083392;249.2864694;110;90;9.5916608;159.2864694;159.5749958195813
8;tobii;0;1;-2114788909;0.09425735;0.4573704;True;0.00756283;0.01246636;True;97.7473728;253.7118504;110;90;12.252627200000006;163.7118504;164.16971960350716
8;tobii;0;1;-2114772329;0.09406672;0.4507415;True;0.00526264;0.01276495;True;95.3561856;250.293483;110;90;14.643814399999997;160.293483;160.96099525180918
8;tobii;0;1;-2114754834;0.09344703;0.4561208;True;0.00329962;0.00537197;True;92.876784;249.2060958;110;90;17.123216;159.2060958;160.124281313177
8;tobii;0;1;-2114739041;0.09613124;0.4573867;True;0.00788241;0.00425112;True;99.85310400000002;249.2844228;110;90;10.146895999999984;159.2844228;159.607289448709
8;tobii;0;1;-2114722415;0.09082628;0.4463962;True;0.0049712;-0.01351211;True;91.9655808;233.7574086;110;90;18.034419200000002;143.7574086;144.884204809457
8;tobii;0;1;-2114704914;0.08927681;0.4338742;True;0.00421665;-0.00312399;True;89.7537216;232.6051134;110;90;20.246278399999994;142.6051134;144.03516986096545
8;tobii;0;1;-2114689075;0.08838109;0.4279848;True;0.00451185;-0.00755117;True;89.17722239999999;227.0341602;110;90;20.82277760000001;137.0341602;138.60717560320722
8;tobii;0;1;-2114672404;0.0856857;0.4412719;True;0.03061229;0.03351459;True;111.6460704;256.3847046;110;90;1.6460703999999993;166.38470460000002;166.39284681917977
8;tobii;0;1;-2114654995;0.08423638;0.4305114;True;0.00126241;-0.01369745;True;82.07883840000001;225.079533;110;90;27.92116159999999;135.079533;137.93502637325807
